x,interface_y
0,155.71028451503892
1,155.16674180397405
2,154.66080029900255
3,154.2500276640478
4,153.88269343493553
5,153.5799096826545
6,153.32369393973988
7,153.09271772107718
8,152.87991180163354
9,152.69782314811604
10,152.53825237388597
11,152.3939690259604
12,152.2602290901232
13,152.1338364581416
14,152.01262454912325
15,151.89891498360166
16,151.7963343299103
17,151.70270907959932
18,151.61636587663986
19,151.5360147246983
20,151.46067157900106
21,151.38955377023913
22,151.32204976110907
23,151.25766662943263
24,151.19600932368675
25,151.13675779786132
26,151.0796561680136
27,151.02448543336246
28,150.9713781811253
29,150.92160257311585
30,150.87498418653348
31,150.83118938300188
32,150.7899415557808
33,150.7509931328887
34,150.71413165811512
35,150.67918176115927
36,150.64597799016582
37,150.61438527899367
38,150.5842794389152
39,150.55555414207205
40,150.5281123646936
41,150.5018665807884
42,150.4767474382771
43,150.4526782989114
44,150.42960634864082
45,150.40746966166228
46,150.38621899720454
47,150.36581227114405
48,150.34620313797288
49,150.32735783500803
50,150.3092412509498
51,150.29181646795286
52,150.27505394389834
53,150.25893148100505
54,150.24341548675795
55,150.22848921234643
56,150.2141223100618
57,150.20030206265642
58,150.1869988978454
59,150.17420159226984
60,150.16188968866533
61,150.15004125950054
62,150.13864698154737
63,150.12768868150587
64,150.1171516714447
65,150.1070201812731
66,150.0972838598426
67,150.08792384024684
68,150.07893674175256
69,150.07030020658434
70,150.06200704225353
71,150.05405024239752
72,150.04641074635822
73,150.03908131299073
74,150.0320551387316
75,150.02531656782458
76,150.01886273744702
77,150.01267789447516
78,150.00675456488605
79,150.0010898479551
80,149.99566962916197
81,149.99051227496636
82,149.98559465324652
83,149.98091538741232
84,149.97646000682317
85,149.9722229601098
86,149.9681943467431
87,149.9643602440534
88,149.96071985613483
89,149.95725899398118
90,149.9539731226692
91,149.95085264615847
92,149.94789237233212
93,149.94508782598732
94,149.94242975505117
95,149.93990921218898
96,149.93752558172287
97,149.93526999797623
98,149.93313747652576
99,149.93112392944445
100,149.92922034255878
101,149.92742211872226
102,149.92572907011987
103,149.92413629556762
104,149.9226314610984
105,149.92121816003055
106,149.91989186674684
107,149.91864403804976
108,149.91747494022943
109,149.91637535910874
110,149.91534960005615
111,149.91438518336636
112,149.91348931823464
113,149.9126506816289
114,149.91186809141033
115,149.9111375030677
