x,interface_y
0,154.38990931006774
1,153.81799838190818
2,153.34301986866083
3,152.9379730082392
4,152.61168407745026
5,152.35110142589053
6,152.13063959012246
7,151.93824770503065
8,151.78103827655485
9,151.65249011586522
10,151.54446484952555
11,151.45161427592691
12,151.3702918789843
13,151.29792946919898
14,151.23266962128358
15,151.17314613269969
16,151.11834001624865
17,151.06746662323542
18,151.01993992288476
19,150.9755164464935
20,150.9347777283792
21,150.89733144899824
22,150.86274304966113
23,150.83067469242536
24,150.80083838436167
25,150.77299993115082
26,150.74695331273603
27,150.7225314006353
28,150.69957747140776
29,150.67795605370455
30,150.6575555990903
31,150.63826348094992
32,150.61998835662718
33,150.60264689772887
34,150.58615993007407
35,150.5704634801084
36,150.55550044722528
37,150.5412128660423
38,150.52755498498001
39,150.5144843421677
40,150.50196347554234
41,150.48995793388886
42,150.4784358583291
43,150.46736804640463
44,150.45673021913524
45,150.44649972024888
46,150.43665100819103
47,150.42716651470494
48,150.41803118743002
49,150.40921917500137
50,150.40072246606277
51,150.39252395976203
52,150.3846065621124
53,150.37696272782517
54,150.36957556794994
55,150.36243822776413
56,150.35553919921037
57,150.34886591444027
58,150.34241004896742
59,150.33616609798383
60,150.33012294645332
61,150.32427512289124
62,150.3186114357369
63,150.3131280375148
64,150.30781938325993
65,150.30267714921402
66,150.29769472640896
67,150.29286764454474
68,150.28819233630634
69,150.2836605500663
70,150.27927068267593
71,150.27501316313297
72,150.27088820085905
73,150.2668905748643
74,150.2630162464698
75,150.25926227610628
76,150.2556202664105
77,150.25209038530016
78,150.24867066361674
79,150.24535486751498
80,150.2421388509538
81,150.23902602479615
82,150.23600469267694
83,150.23307827881186
84,150.2302426481022
85,150.2274913113795
86,150.2248290817095
87,150.22224708849427
88,150.21974445515912
89,150.21732034587296
90,150.2149748882246
91,150.21270050538342
92,150.21049637565613
93,150.20836350782812
94,150.20630020394174
95,150.20430061153903
96,150.2023639030282
97,150.20048928238583
98,150.19867683995201
99,150.19692319645702
100,150.19522756905647
101,150.19358739069415
102,150.19199671748802
103,150.1904650821216
104,150.18898308014033
105,150.18754807650754
106,150.186166327373
107,150.1848308656652
108,150.1835389950105
109,150.18229542791167
110,150.18109473392846
111,150.17993615419886
112,150.1788197223436
113,150.17774547090866
114,150.17670910396996
115,150.175710650232
116,150.1747537095071
117,150.17383041631854
118,150.17294587269564
119,150.17209427189553
120,150.17127713013807
121,150.17049731270112
122,150.1697469237133
123,150.16902744568043
124,150.1683410228085
125,150.16768768196312
126,150.1670645632309
127,150.16646661957978
128,150.16590253161266
129,150.16536436325813
130,150.1648550253543
131,150.16437162733243
132,150.16391779836238
133,150.1634892148703
134,150.1630858866982
135,150.16270852842229
136,150.16235644019372
137,150.1620296302077
138,150.16172810600344
139,150.1614518744634
140,150.16119730463365
141,150.1609680370841
142,150.1607604378068
143,150.16057814898656
144,150.16042047928394
145,150.16028448761872
146,150.16017017511905
147,150.16008049127433
148,150.16001318408715
149,150.15996617226125
150,150.15994518147792
151,150.15994518147792
152,150.15996617226125
153,150.16001318408715
154,150.16008049127433
155,150.16017017511905
156,150.16028448761872
157,150.16042047928394
158,150.16057814898656
159,150.1607604378068
160,150.1609680370841
161,150.16119730463365
162,150.1614518744634
163,150.16172810600344
164,150.1620296302077
165,150.16235644019372
166,150.16270852842229
167,150.1630858866982
168,150.1634892148703
169,150.16391779836238
170,150.16437162733243
171,150.1648550253543
172,150.16536436325813
173,150.16590253161266
174,150.16646661957978
175,150.1670645632309
176,150.16768768196312
177,150.1683410228085
178,150.16902744568043
179,150.1697469237133
180,150.17049731270112
181,150.17127713013807
182,150.17209427189553
183,150.17294587269564
184,150.17383041631854
185,150.1747537095071
186,150.175710650232
187,150.17670910396996
188,150.17774547090866
189,150.1788197223436
190,150.17993615419886
191,150.18109473392846
192,150.18229542791167
193,150.1835389950105
194,150.1848308656652
195,150.186166327373
196,150.18754807650754
197,150.18898308014033
198,150.1904650821216
199,150.19199671748802
200,150.19358739069415
201,150.19522756905647
202,150.19692319645702
203,150.19867683995201
204,150.20048928238583
205,150.2023639030282
206,150.20430061153903
207,150.20630020394174
208,150.20836350782812
209,150.21049637565613
210,150.21270050538342
211,150.2149748882246
212,150.21732034587296
213,150.21974445515912
214,150.22224708849427
215,150.2248290817095
216,150.2274913113795
217,150.2302426481022
218,150.23307827881186
219,150.23600469267694
220,150.23902602479615
221,150.2421388509538
222,150.24535486751498
223,150.24867066361674
224,150.25209038530016
225,150.2556202664105
226,150.25926227610628
227,150.2630162464698
228,150.2668905748643
229,150.27088820085905
230,150.27501316313297
231,150.27927068267593
232,150.2836605500663
233,150.28819233630634
234,150.29286764454474
235,150.29769472640896
236,150.30267714921402
237,150.30781938325993
238,150.3131280375148
239,150.3186114357369
240,150.32427512289124
241,150.33012294645332
242,150.33616609798383
243,150.34241004896742
244,150.34886591444027
245,150.35553919921037
246,150.36243822776413
247,150.36957556794994
248,150.37696272782517
249,150.3846065621124
250,150.39252395976203
251,150.40072246606277
252,150.40921917500137
253,150.41803118743002
254,150.42716651470494
255,150.43665100819103
256,150.44649972024888
257,150.45673021913524
258,150.46736804640463
259,150.4784358583291
260,150.48995793388886
261,150.50196347554234
262,150.5144843421677
263,150.52755498498001
264,150.5412128660423
265,150.55550044722528
266,150.5704634801084
267,150.58615993007407
268,150.60264689772887
269,150.61998835662718
270,150.63826348094992
271,150.6575555990903
272,150.67795605370455
273,150.69957747140776
274,150.7225314006353
275,150.74695331273603
276,150.77299993115082
277,150.80083838436167
278,150.83067469242536
279,150.86274304966113
280,150.89733144899824
281,150.9347777283792
282,150.9755164464935
283,151.01993992288476
284,151.06746662323542
285,151.11834001624865
286,151.17314613269969
287,151.23266962128358
288,151.29792946919898
289,151.3702918789843
290,151.45161427592691
291,151.54446484952555
292,151.65249011586522
293,151.78103827655485
294,151.93824770503065
295,152.13063959012246
296,152.35110142589053
297,152.61168407745026
298,152.9379730082392
299,153.34301986866083
300,153.81799838190818
301,154.38990931006774
