x,interface_y
0,142.15365334500387
1,142.71272338252814
2,143.2740919235061
3,143.77284453107086
4,144.2503524870833
5,144.66851596922638
6,145.0684561752523
7,145.42834700097401
8,145.75456274278298
9,146.07411756642526
10,146.36377642690965
11,146.62643016573227
12,146.8787077102437
13,147.12684727964353
14,147.34986086736893
15,147.55425070206792
16,147.74843943159928
17,147.9386508277021
18,148.12387859182067
19,148.29145702533015
20,148.44560103278047
21,148.59045041876982
22,148.72913973986005
23,148.86406012134825
24,148.99705326514345
25,149.1237538175308
26,149.23998322974387
27,149.3479115205637
28,149.44924566164912
29,149.54532989844364
30,149.63723107544197
31,149.72579584574325
32,149.81169154983934
33,149.89545903041198
34,149.9775241954835
35,150.05701440596377
36,150.13123090353557
37,150.20072909053954
38,150.26611625600535
39,150.32790392770661
40,150.38651285695443
41,150.44230867216956
42,150.49558776112818
43,150.5466050443706
44,150.59557523628203
45,150.64268160231703
46,150.6880812724018
47,150.73190403704737
48,150.77425911412357
49,150.8152502185031
50,150.854955158706
51,150.89344068715778
52,150.93077281765233
53,150.96700140297148
54,151.00216726670732
55,151.0358435147258
56,151.0677621593084
57,151.09804290718037
58,151.1268042180886
59,151.1541407746121
60,151.18014973169466
61,151.20490275596666
62,151.2284848849917
63,151.25095504219354
64,151.27238032416133
65,151.29281515209817
66,151.3123105818073
67,151.33091357056387
68,151.34867185803634
69,151.3656249202528
70,151.38180875566246
71,151.3972602158026
72,151.4120101003671
73,151.42609119830328
74,151.43953579091087
75,151.45236399704976
76,151.46460703917953
77,151.4762883365395
78,151.48742924448362
79,151.49805323831836
80,151.50817901038423
81,151.51782899754258
82,151.5270211864407
83,151.5357728572942
84,151.54410405947223
85,151.55202919807041
86,151.55956585334832
87,151.56672645777942
88,151.5735298483724
89,151.57998693398267
90,151.5861139869991
91,151.59192360742705
92,151.59742586193724
93,151.60263753433847
94,151.6075685959749
95,151.6122299010717
96,151.61663402344365
97,151.6207925209816
98,151.62471204277492
99,151.62840514895933
100,151.63188598057724
101,151.63515703076826
102,151.63822818837622
