x,interface_y
0,154.24109601531867
1,153.87475357347054
2,153.55649877465075
3,153.28760776338476
4,153.04495427765931
5,152.82825979570595
6,152.646729553229
7,152.48904636965395
8,152.34750450191035
9,152.21708581968102
10,152.0944658128131
11,151.97757038488953
12,151.8706950121218
13,151.77432496651835
14,151.68638358921652
15,151.6053271653057
16,151.52998036999583
17,151.45944740397115
18,151.3930165755261
19,151.3301309148669
20,151.27033543111844
21,151.21327051026483
22,151.15863542779704
23,151.10618458361046
24,151.05571800944733
25,151.00706283162617
26,150.9606533889911
27,150.91723698939836
28,150.8765142889549
29,150.83822023602914
30,150.802131693392
31,150.76804418615654
32,150.73578677047473
33,150.70520636495002
34,150.67617114023827
35,150.64856511577415
36,150.62228484956685
37,150.5972377309144
38,150.57333746219336
39,150.55051592718516
40,150.5286998309157
41,150.50783408185748
42,150.48786543513262
43,150.46874139238844
44,150.45041604320238
45,150.4328477832199
46,150.4160023081068
47,150.39984207040604
48,150.38433630010408
49,150.36945171932928
50,150.35516305272833
51,150.34144752251774
52,150.32827232272254
53,150.3156219601686
54,150.30347702057514
55,150.29180986577754
56,150.2806060450469
57,150.26984636865527
58,150.25951554126473
59,150.2495966011501
60,150.24007268291007
61,150.23093328746802
62,150.22216053128807
63,150.21374381244104
64,150.2056687738786
65,150.19792134249508
66,150.1904967621253
67,150.1833755631848
68,150.1765538312402
69,150.17001546264493
70,150.16375293143582
71,150.1577586506091
72,150.152019971779
73,150.14652988690034
74,150.14127627379534
75,150.13625881124358
76,150.1314584040895
77,150.12687789745198
78,150.1224990735291
79,150.11832530625065
80,150.11434034082973
81,150.11053992435293
82,150.10692076754663
83,150.10347466038223
84,150.10019335252278
85,150.09707250677275
86,150.09410466582597
87,150.09128581628943
88,150.08860715115233
89,150.08606463945006
90,150.0836549594751
91,150.08137290173127
92,150.07921104952007
93,150.07716488418242
94,150.075230236143
95,150.0734029187204
96,150.0716790438107
97,150.07005406355765
98,150.06851965021346
99,150.0670800351803
100,150.0657227434473
101,150.0644516986212
102,150.06325465554264
103,150.0621352557501
104,150.06108946847144
105,150.0601088325159
106,150.05919314499084
107,150.05834272829765
108,150.0575488235657
109,150.0568073194046
110,150.05612190952826
111,150.0554889762253
112,150.0548997316483
