x,interface_y
0,150.28386365511642
1,150.30106227121874
2,150.3172008378375
3,150.33172101665446
4,150.3448437366942
5,150.35660494562535
6,150.367170956961
7,150.37671957671958
8,150.3854015776797
9,150.393348506981
10,150.40067325774396
11,150.40745723294728
12,150.41377379144146
13,150.41966887670048
14,150.42519063896924
15,150.4303718027003
16,150.43524254103122
17,150.43982873010154
18,150.44414819210715
19,150.44822470786198
20,150.45207499830474
21,150.45571664074518
22,150.45916248559223
23,150.462425369814
24,150.46552009050578
25,150.4684577805836
26,150.47124469338124
27,150.47389559934416
28,150.47641703277847
29,150.47881548009914
30,150.48110146155474
31,150.4832792496632
32,150.48535735013152
33,150.48733796492417
34,150.48922740635933
35,150.49103209299173
36,150.49275626307897
37,150.49440410732592
38,150.49597783680056
39,150.49748588324502
40,150.49892615232116
41,150.5003049968653
42,150.50162241388074
43,150.50288689228057
44,150.50409417665324
45,150.50525276829362
46,150.50636262740082
47,150.5074238027662
48,150.50844047190392
49,150.50941485959257
50,150.51034897611643
51,150.51124280909252
52,150.51210068583967
53,150.51292044395493
54,150.51370849536977
55,150.51446254734006
56,150.5151848917846
57,150.51587553748067
58,150.51653858862804
59,150.51717199103592
60,150.51777998068223
61,150.518362557244
62,150.51891972039823
63,150.51945146982195
64,150.51996204161864
65,150.5204514355192
66,150.52091965125442
67,150.5213644798048
68,150.52179254715222
69,150.52219925098711
70,150.52259122278568
71,150.52296201523458
72,150.52332010116888
73,150.52365700728691
74,150.52398120649553
75,150.52429269863327
76,150.52458502444523
77,150.52486686409335
78,150.52513599620397
79,150.52539019471607
80,150.52563391022517
81,150.52586692651514
82,150.52608522500995
83,150.52629505196307
84,150.52649417666174
85,150.5266828226681
86,150.5268607646421
87,150.52703023318873
88,150.52719346187578
89,150.52734598421395
90,150.5274880311825
91,150.52762360716858
92,150.5277549464051
93,150.5278758118706
94,150.5279902045935
95,150.5281003605489
96,150.5282020429693
97,150.5282974901283
98,150.52839069940853
99,150.528473437361
100,150.52855393662588
101,150.5286301990874
102,150.52869798794205
103,150.52876577679672
104,150.52882509204454
105,150.5288824112598
106,150.52893748993756
107,150.5289840949726
108,150.52903070000764
109,150.5290730682213
