x,interface_y
0,150.4927836736801
1,150.49281402884554
2,150.49314198090428
3,150.49361410108148
4,150.49414141927613
5,150.49465399213773
6,150.49513057844237
7,150.49555632746774
8,150.49594181288285
9,150.49628707104338
10,150.49660054137172
11,150.49689283127248
12,150.49716394074562
13,150.49741810587673
14,150.49765956275127
15,150.49789043834826
16,150.4981107138621
17,150.49831828117323
18,150.49852161241677
19,150.4987122354576
20,150.49889227302188
21,150.4990638290662
22,150.49922903570157
23,150.4993857702018
24,150.49953403256688
25,150.4996738227968
26,150.49980725974186
27,150.49993434123076
28,150.50005506887845
29,150.50016944270294
30,150.50027958045987
31,150.50038124608164
32,150.50048079163295
33,150.5005739847248
34,150.50066294176702
35,150.500745547893
36,150.50082603317688
37,150.5009022823932
38,150.50097429554197
39,150.50104207262314
40,150.50110772697812
41,150.50116915465034
42,150.50122845959638
43,150.50128564106257
44,150.5013385973533
45,150.50138943016418
46,150.50143813884924
47,150.50148262365082
48,150.50152709589145
49,150.50156945638776
50,150.50160758083442
51,150.50164570528108
52,150.50168171882677
53,150.50171560736737
54,150.5017473704722
55,150.5017770228196
56,150.50180667516702
57,150.50183421725944
58,150.50185963366488
59,150.50188292406034
60,150.5019062304082
61,150.50192741074605
62,150.50194859108393
63,150.50196977142178
64,150.50198671569208
65,150.50200365996238
66,150.50202060423268
67,150.502035421847
68,150.5020502567057
69,150.50206296490842
70,150.50207567311114
71,150.50208838131385
72,150.50209896259145
73,150.50210956165174
74,150.50211803378687
75,150.50212861493884
76,150.5021370870381
77,150.5021434501923
78,150.50215192232747
79,150.50215826728626
80,150.5021646305302
81,150.50216886659777
82,150.50217310266532
83,150.50217944753442
84,150.50218368358404
85,150.50218581086804
86,150.50219004693562
87,150.5021942830032
88,150.50219639173292
89,150.5021985190708
90,150.50220062778254
91,150.50220275513834
92,150.5022048638322
93,150.50220699120592
94,150.50220699120592
95,150.50220699120592
96,150.50220699120592
97,150.5022090998818
98,150.5022090998818
99,150.5022090998818
100,150.5022090998818
101,150.50220699120592
102,150.50220699120592
103,150.50220699120592
104,150.50220699120592
105,150.50220699120592
106,150.5022048638322
107,150.5022048638322
108,150.50220275513834
109,150.50220275513834
110,150.50220275513834
111,150.50220062778254
112,150.5021985190708
113,150.5021985190708
114,150.5021985190708
115,150.50219639173292
116,150.5021942830032
117,150.5021942830032
118,150.5021921556833
119,150.50219004693562
120,150.50219004693562
121,150.50218791963366
122,150.50218581086804
123,150.50218581086804
124,150.50218368358404
125,150.5021815748005
126,150.5021815748005
127,150.50217944753442
128,150.5021773387329
129,150.5021773387329
130,150.5021773387329
131,150.50217521148477
132,150.50217310266532
133,150.50217310266532
134,150.50217310266532
135,150.50217097543515
136,150.50217097543515
137,150.50216886659777
138,150.50216886659777
139,150.50216886659777
140,150.50216673938553
141,150.50216673938553
142,150.5021646305302
143,150.5021646305302
144,150.5021646305302
145,150.5021646305302
146,150.5021646305302
147,150.5021646305302
148,150.5021646305302
149,150.5021646305302
150,150.5021646305302
151,150.5021646305302
152,150.5021646305302
153,150.5021646305302
154,150.5021646305302
155,150.5021646305302
156,150.5021646305302
157,150.5021646305302
158,150.5021646305302
159,150.5021646305302
160,150.50216673938553
161,150.50216673938553
162,150.50216886659777
163,150.50216886659777
164,150.50216886659777
165,150.50216886659777
166,150.50217097543515
167,150.50217310266532
168,150.50217310266532
169,150.50217310266532
170,150.50217521148477
171,150.5021773387329
172,150.5021773387329
173,150.50217944753442
174,150.5021815748005
175,150.5021815748005
176,150.5021815748005
177,150.50218368358404
178,150.50218581086804
179,150.50218581086804
180,150.50218791963366
181,150.50219004693562
182,150.50219004693562
183,150.5021921556833
184,150.5021942830032
