x,interface_y
0,150.69840801758943
1,150.68132355638593
2,150.6659394693448
3,150.6525098661944
4,150.6405960853714
5,150.63003005811802
6,150.62056847589142
7,150.61202550194747
8,150.60425530108103
9,150.59713231829738
10,150.59056498086179
11,150.58447988392368
12,150.5788194473901
13,150.5735405754999
14,150.56860633250082
15,150.56398232864981
16,150.55964457859417
17,150.5555673301909
18,150.55173290722365
19,150.5481157184512
20,150.54470521426634
21,150.54148197743896
22,150.5384331805046
23,150.53554797567847
24,150.53281161287043
25,150.5302175220954
26,150.5277529456126
27,150.5254113779254
28,150.52318231501172
29,150.5210594545131
30,150.51903833933488
31,150.51711472798596
32,150.5152760361948
33,150.51352198593577
34,150.51184858215214
35,150.51024938258007
36,150.5087200559168
37,150.50726068133488
38,150.5058606243143
39,150.50452412016875
40,150.5032448277615
41,150.50201847764848
42,150.50084509190108
43,150.49972041954013
44,150.4986444583764
45,150.49761298603374
46,150.49662385414373
47,150.4956749750072
48,150.4947663163424
49,150.49389368272566
50,150.4930591738786
51,150.49226063897385
52,150.49149175015356
53,150.4907546650287
54,150.49004930866207
55,150.48937152636574
56,150.48872123119676
57,150.48810058374494
58,150.4875011120007
59,150.48692922592042
60,150.48638058120818
61,150.48585734922202
62,150.4853510577909
63,150.48486812563013
64,150.48440419051332
65,150.48396143288033
66,150.48353780458874
67,150.4831331681176
68,150.48274123717454
69,150.48237048459455
70,150.48201463230714
71,150.48167352956128
72,150.48134733024926
73,150.48103587783996
74,150.48073509538193
75,150.4804532937937
76,150.48017996263488
77,150.47991730530526
78,150.4796715936098
79,150.47943638581984
80,150.47920964892586
81,150.47899359025956
82,150.4787902409266
83,150.47859315557136
84,150.47840675122646
85,150.4782308458133
86,150.47806138660002
87,150.4779024249716
88,150.47774991103353
89,150.47760587009202
90,150.47747030214705
91,150.47733897070037
92,150.47721813398405
93,150.47709951152967
94,150.47698936210776
95,150.4768854695351
96,150.4767860093288
97,150.47669482549716
98,150.47660585827947
99,150.47652112759593
100,150.47644486998075
101,150.47637063052605
102,150.47630284569206
103,150.47623506085807
104,150.47617574912832
105,150.47611845449924
106,150.4760655987731
107,150.4760147601476
108,150.47596815807424
109,150.4759235722759
110,150.47588544314522
111,150.47584731401457
112,150.47580918488393
113,150.4757795288934
114,150.4757476518711
115,150.47572021691238
116,150.47569479749194
117,150.4756693780715
118,150.47564819522114
119,150.47562701237078
120,150.4756100660905
121,150.4755908981143
122,150.4755761735299
123,150.4755634638197
124,150.4755485322341
125,150.47553804439926
126,150.47552734929397
127,150.47551887611792
128,150.4755104029419
129,150.47550192976584
130,150.47549567869854
131,150.47548922000178
132,150.47548498341376
133,150.47547873241822
134,150.47547449584818
135,150.4754722736497
136,150.47546803706166
137,150.47546380047365
138,150.47546380047365
139,150.47545956388564
140,150.47545956388564
141,150.4754553272976
142,150.4754553272976
143,150.4754553272976
144,150.4754533129978
145,150.4754533129978
146,150.47545109070958
147,150.47545109070958
148,150.47545109070958
149,150.47545109070958
150,150.47545109070958
151,150.47545109070958
152,150.47545109070958
153,150.47545109070958
154,150.47545109070958
155,150.47545109070958
156,150.4754533129978
157,150.4754553272976
158,150.4754553272976
159,150.4754553272976
160,150.47545754956786
161,150.47545956388564
162,150.47545956388564
163,150.47546380047365
164,150.47546380047365
165,150.47546803706166
166,150.4754722736497
167,150.4754765102377
168,150.47548074682572
169,150.47548498341376
170,150.47548922000178
171,150.47549567869854
172,150.47550192976584
173,150.4755104029419
174,150.47551887611792
175,150.47552734929397
176,150.47554005905803
177,150.47555075410946
178,150.4755634638197
179,150.47557818835023
180,150.4755931198102
181,150.4756100660905
182,150.47562701237078
183,150.47564819522114
184,150.4756693780715
185,150.47569479749194
186,150.47572021691238
187,150.4757498729029
188,150.4757795288934
189,150.47580918488393
190,150.47584731401457
191,150.47588544314522
192,150.4759235722759
193,150.47596815807424
194,150.4760147601476
195,150.4760655987731
196,150.47611845449924
197,150.47617574912832
198,150.47623506085807
199,150.47630284569206
200,150.47637063052605
201,150.47644486998075
202,150.47652314640254
203,150.47660585827947
204,150.47669482549716
205,150.47678802924904
206,150.4768854695351
207,150.47698936210776
208,150.47709951152967
209,150.47721813398405
210,150.47734099295468
211,150.47747030214705
212,150.47760587009202
213,150.47775212353577
214,150.47790463682773
215,150.4780635977733
216,150.4782308458133
217,150.47840675122646
218,150.47859315557136
219,150.4787902409266
220,150.47899359025956
221,150.47920964892586
222,150.47943638581984
223,150.4796715936098
224,150.4799215417138
225,150.48017996263488
226,150.4804532937937
227,150.48073713196356
228,150.48103587783996
229,150.48134733024926
230,150.48167352956128
231,150.48201463230714
232,150.48237048459455
233,150.48274123717454
234,150.4831331681176
235,150.48353780458874
236,150.48396361895644
237,150.48440624258652
238,150.48486812563013
239,150.4853510577909
240,150.48585734922202
241,150.48638058120818
242,150.48693128865543
243,150.4875011120007
244,150.48810058374494
245,150.48872123119676
246,150.48937152636574
247,150.49004930866207
248,150.4907546650287
249,150.49149175015356
250,150.49226063897385
251,150.49306126252827
252,150.49389791881117
253,150.4947663163424
254,150.4956749750072
255,150.49662385414373
256,150.49761298603374
257,150.4986444583764
258,150.49972253874927
259,150.50084509190108
260,150.50201847764848
261,150.5032448277615
262,150.50452412016875
263,150.5058606243143
264,150.50726068133488
265,150.5087200559168
266,150.51024938258007
267,150.51184858215214
268,150.51352198593577
269,150.5152760361948
270,150.51711472798596
271,150.51903833933488
272,150.5210594545131
273,150.52318029494876
274,150.5254113779254
275,150.5277529456126
276,150.5302175220954
277,150.53281161287043
278,150.53554797567847
279,150.5384331805046
280,150.54148197743896
281,150.54470521426634
282,150.5481157184512
283,150.55173290722365
284,150.5555673301909
285,150.55964457859417
286,150.56398232864981
287,150.56860633250082
288,150.5735405754999
289,150.5788194473901
290,150.58447988392368
291,150.59056498086179
292,150.59713231829738
293,150.60425530108103
294,150.61202550194747
295,150.62056847589142
296,150.63003005811802
297,150.6405960853714
298,150.6525098661944
299,150.6659394693448
300,150.68132355638593
301,150.69840801758943
