x,interface_y
0,156.92805915962384
1,156.37503876634747
2,155.8704686118479
3,155.45514728710484
4,155.0937966545105
5,154.76590039860287
6,154.48899024574405
7,154.23868967865465
8,153.99819431368002
9,153.77551316298198
10,153.5774000164244
11,153.3942614882484
12,153.21944156916183
13,153.04812939295698
14,152.88194554726238
15,152.73096947585722
16,152.59169369315333
17,152.4608499779876
18,152.33593783540118
19,152.2150239628738
20,152.096591234351
21,151.97960738875642
22,151.86918845108517
23,151.7669223592827
24,151.67129427477974
25,151.58109017496636
26,151.49533143415962
27,151.41323746030125
28,151.3341652812739
29,151.25760344686725
30,151.1831273490231
31,151.1104067802546
32,151.03916516133603
33,150.96953911902398
34,150.903825831488
35,150.84206592680786
36,150.78382377045645
37,150.72871594529806
38,150.67642325015476
39,150.6266771633439
40,150.57924237470223
41,150.53392005089597
42,150.49053627760253
43,150.4489503310837
44,150.4090301045953
45,150.37066845897957
46,150.3337724515158
47,150.29826196236675
48,150.2640607448186
49,150.2311120479388
50,150.19936018926654
51,150.16876126750796
52,150.13926451904837
53,150.11084169965136
54,150.08345434842695
55,150.05707563380653
56,150.0316746686727
57,150.00723082187824
58,149.98381292569832
59,149.96165728909298
60,149.94071144504292
61,149.92090834463716
62,149.9021862348178
63,149.8844884632509
64,149.86775988643984
65,149.8519548339727
66,149.83702881522012
67,149.82293244471373
68,149.80963017368012
69,149.79708732000657
70,149.78526473591026
71,149.7741298455449
72,149.76364972474934
73,149.7537982046802
74,149.74454451878537
75,149.73586304422352
76,149.72772660903226
77,149.72011296292334
78,149.71299614289256
79,149.7063567362429
80,149.70016786908775
81,149.69441681147293
82,149.68908036411588
83,149.68413598337963
84,149.67956826003334
85,149.67536215819854
86,149.67149834634662
87,149.6679591462817
88,149.6647312166923
89,149.66179990629925
90,149.65914781631125
91,149.65676185448058
92,149.65463044163099
93,149.65273633534952
94,149.65107083879536
95,149.6496182621352
96,149.64837273825938
97,149.6473158817422
98,149.64644036353735
99,149.64573361414259
100,149.64518681767512
101,149.64478895889792
102,149.6445312333814
103,149.64440511542028
104,149.64440086107874
105,149.64450996158314
106,149.64472239948947
107,149.645031185385
108,149.6454305650102
109,149.64590929784327
110,149.64646464646464
111,149.64708785784796
112,149.64777069521628
113,149.64850891078996
114,149.64929250803243
115,149.65012001429957
116,149.65098591669184
117,149.65188170898844
118,149.65280313961853
119,149.65374448214067
120,149.65470149507885
121,149.6556714022368
122,149.65664715274082
