x,interface_y
0,157.18024008766687
1,156.63509676062264
2,156.13133524404822
3,155.67780744969843
4,155.29893054199496
5,154.94891069043342
6,154.64314066975493
7,154.37732447193525
8,154.13006357531867
9,153.89186330386192
10,153.68045065376103
11,153.48946724243442
12,153.31045403344598
13,153.13744612591333
14,152.96648794165128
15,152.80734753729195
16,152.6619357890889
17,152.52642849815348
18,152.39792359408233
19,152.27420196366742
20,152.1535406928487
21,152.0345821197501
22,151.91873213844687
23,151.81152925953427
24,151.71169820721408
25,151.6178646393283
26,151.5289238974638
27,151.4439911689262
28,151.36234666666667
29,151.2834061940942
30,151.20670081922918
31,151.13184736449298
32,151.0585441850817
33,150.98660956497764
34,150.91817790240773
35,150.85395102246906
36,150.79344521411667
37,150.73624284353193
38,150.68200068341022
39,150.6304191443445
40,150.58124917716708
41,150.53427667353813
42,150.48931226174676
43,150.4462036459593
44,150.40481257300627
45,150.36502519234696
46,150.32674293611794
47,150.28987478771234
48,150.25435185662047
49,150.2201078529341
50,150.18708787526322
51,150.1552421805804
52,150.12452798925602
53,150.0949085733056
54,150.06635077345442
55,150.03882040424844
56,150.0122958463219
57,149.986813596647
58,149.9626785501134
59,149.9398581997534
60,149.91828701570543
61,149.89788598398195
62,149.8785998089697
63,149.8603636521815
64,149.84312687412395
65,149.82683530929845
66,149.81144795695673
67,149.79691382523467
68,149.78319931432804
69,149.7702629473847
70,149.75806617874446
71,149.7465776637595
72,149.7357660167131
73,149.72559991437438
74,149.71604806248638
75,149.70708616319675
76,149.69868618875145
77,149.69082325623089
78,149.6834747516115
79,149.67661555779168
80,149.6702281357478
81,149.66428528827885
82,149.65877287864205
83,149.65366424724888
84,149.64894839429044
85,149.64460214943966
86,149.64061184037024
87,149.6369559208148
88,149.6336223207718
89,149.63059401689418
90,149.6278563656148
91,149.6253936547738
92,149.62319290164115
93,149.6212411565999
94,149.6195228687358
95,149.61802679037993
96,149.61674270809436
97,149.61565517329268
98,149.61475563031493
99,149.61402964787834
100,149.61347032739258
101,149.6130665432104
102,149.61280814121406
103,149.6126866147083
104,149.6126866147083
105,149.61280649668922
106,149.61303256442167
107,149.61336153620715
108,149.61377971652232
109,149.6142854715667
110,149.6148670461303
111,149.61551825939944
112,149.6162316008581
113,149.61700283777125
114,149.61782086521345
115,149.61868406853685
116,149.61958821580006
117,149.62052218988336
118,149.6214817458699
119,149.62246103377356
120,149.6234616692164
121,149.62447090621654
122,149.62548715442318
123,149.62650510236608
124,149.62752423821243
125,149.62853815189345
126,149.62953784156025
127,149.63052913944165
128,149.63150085664847
129,149.6324556667106
130,149.63338775649038
131,149.6342917400141
132,149.63516760144745
133,149.63601377785338
134,149.63682601244318
135,149.6376000476316
136,149.63833741621585
137,149.63903385094358
138,149.63968780570798
139,149.64030080560778
140,149.64086705743236
141,149.6413838281147
142,149.64185383699166
143,149.6422758694034
144,149.64264535093952
145,149.64296683895944
146,149.64323303312756
147,149.64344970177572
148,149.64361106974962
149,149.64371742783604
150,149.6437712185285
151,149.6437712185285
152,149.64371742783604
153,149.64361106974962
154,149.64344970177572
155,149.64323303312756
156,149.64296683895944
157,149.64264535093952
158,149.6422758694034
159,149.64185383699166
160,149.6413838281147
161,149.64086705743236
162,149.64030080560778
163,149.63968780570798
164,149.63903385094358
165,149.63833741621585
166,149.6376000476316
167,149.63682601244318
168,149.63601377785338
169,149.63516760144745
170,149.6342917400141
171,149.63338775649038
172,149.6324556667106
173,149.63150085664847
174,149.63052913944165
175,149.62953941635317
176,149.62853815189345
177,149.62752423821243
178,149.6265077651499
179,149.62548715442318
180,149.62447090621654
181,149.6234616692164
182,149.62246103377356
183,149.6214817458699
184,149.62052218988336
185,149.61958821580006
186,149.61868406853685
187,149.61782086521345
188,149.61700283777125
189,149.6162316008581
190,149.61551825939944
191,149.6148670461303
192,149.6142854715667
193,149.61377971652232
194,149.61336153620715
195,149.61303256442167
196,149.61280649668922
197,149.6126866147083
198,149.6126866147083
199,149.61280814121406
200,149.6130665432104
201,149.61347032739258
202,149.61402964787834
203,149.61475563031493
204,149.61565517329268
205,149.61674270809436
206,149.61802679037993
207,149.6195228687358
208,149.6212411565999
209,149.62319290164115
210,149.6253936547738
211,149.6278563656148
212,149.63059401689418
213,149.6336223207718
214,149.63695437689245
215,149.64061184037024
216,149.64460214943966
217,149.64894839429044
218,149.65366424724888
219,149.65877287864205
220,149.66428528827885
221,149.6702281357478
222,149.67661555779168
223,149.6834747516115
224,149.69082325623089
225,149.69868618875145
226,149.7070849112249
227,149.71604806248638
228,149.72559991437438
229,149.7357660167131
230,149.7465776637595
231,149.75806617874446
232,149.7702629473847
233,149.78319931432804
234,149.79691382523467
235,149.81144795695673
236,149.82683530929845
237,149.84312687412395
238,149.8603636521815
239,149.8785998089697
240,149.89788598398195
241,149.91828701570543
242,149.9398581997534
243,149.9626785501134
244,149.986813596647
245,150.0122958463219
246,150.03882040424844
247,150.06635077345442
248,150.0949085733056
249,150.12452798925602
250,150.1552421805804
251,150.18708787526322
252,150.2201078529341
253,150.25435185662047
254,150.28987478771234
255,150.32674293611794
256,150.36502519234696
257,150.40481257300627
258,150.4462036459593
259,150.48931226174676
260,150.53427667353813
261,150.58124917716708
262,150.6304191443445
263,150.68200068341022
264,150.73624284353193
265,150.79344521411667
266,150.85395102246906
267,150.91817790240773
268,150.98660956497764
269,151.0585441850817
270,151.13184736449298
271,151.20670081922918
272,151.2834061940942
273,151.36234666666667
274,151.4439911689262
275,151.5289238974638
276,151.6178646393283
277,151.71169820721408
278,151.81152925953427
279,151.91873213844687
280,152.0345821197501
281,152.1535406928487
282,152.27420196366742
283,152.39792359408233
284,152.52642849815348
285,152.6619357890889
286,152.80734753729195
287,152.96648794165128
288,153.13744612591333
289,153.31045403344598
290,153.48946724243442
291,153.68045065376103
292,153.89186330386192
293,154.13006357531867
294,154.37732447193525
295,154.64314066975493
296,154.94891069043342
297,155.29893054199496
298,155.67780744969843
299,156.13133524404822
300,156.63509676062264
301,157.18024008766687
