iteration	ph_iter	max_eps															
450	5	9,80E-06															
451	4	9,94E-06															
452	4	9,98E-06															
453	4	9,93E-06															
454	4	9,83E-06															
455	4	9,61E-06															
456	3	9,72E-06															
457	3	9,39E-06															
458	2	9,89E-06															
459	3	9,14E-06															
460	2	9,88E-06															
461	3	8,98E-06															
462	2	9,59E-06															
463	2	9,91E-06															
464	3	9,66E-06															
465	2	9,99E-06															
466	4	9,76E-06															
467	3	9,90E-06															
468	3	9,95E-06															
469	3	9,86E-06															
470	3	9,66E-06															
471	2	1,00E-05															
472	3	9,46E-06															
473	3	9,42E-06															
474	3	9,34E-06															
475	2	9,90E-06															
476	3	9,23E-06															
477	2	9,82E-06															
478	3	8,97E-06															
479	2	9,52E-06															
480	2	9,79E-06															
481	2	9,87E-06															
482	2	9,94E-06															
483	2	9,86E-06															
484	2	9,94E-06															
485	6	9,68E-06															
486	6	9,80E-06															
487	6	9,86E-06															
488	6	9,82E-06															
489	5	9,90E-06															
490	4	9,87E-06															
491	4	9,78E-06															
492	3	9,94E-06															
493	4	9,69E-06															
494	2	9,88E-06															
495	3	9,87E-06															
496	2	9,77E-06															
497	2	9,64E-06															
498	4	9,77E-06															
499	6	9,50E-06															
500	2	9,83E-06															
501	6	9,77E-06															
502	2	9,93E-06															
503	6	9,65E-06															
504	2	9,62E-06															
505	4	9,91E-06															
506	2	9,67E-06															
507	4	9,92E-06															
508	2	9,65E-06															
509	4	9,75E-06															
510	2	9,88E-06															
511	6	9,99E-06															
512	8	9,73E-06															
513	7	9,84E-06															
514	7	9,76E-06															
515	6	9,86E-06															
516	6	9,85E-06															
517	6	9,85E-06															
518	6	9,82E-06															
519	6	9,76E-06															
520	6	9,64E-06															
521	4	9,95E-06															
522	5	9,93E-06															
523	4	9,96E-06															
524	4	1,00E-05															
525	4	9,96E-06															
526	4	9,94E-06															
527	5	9,98E-06															
528	5	9,89E-06															
529	4	9,92E-06															
530	4	9,97E-06															
531	4	9,90E-06															
532	4	9,71E-06															
533	3	9,80E-06															
534	3	9,67E-06															
535	3	9,27E-06															
536	3	8,79E-06															
537	2	9,51E-06															
