x,interface_y
0,152.48057421767848
1,152.31226311126477
2,152.15350388345254
3,152.0091835957964
4,151.88050250947364
5,151.7708914341553
6,151.67566167245448
7,151.59144913341567
8,151.51580847990485
9,151.446927564187
10,151.38349359588298
11,151.3245487040857
12,151.26938633702352
13,151.21748091043534
14,151.16843031979946
15,151.12192748158236
16,151.07772339434626
17,151.03561078986138
18,150.9954269648926
19,150.95766999385816
20,150.92249778176037
21,150.88964682439106
22,150.8588854039334
23,150.83001715860442
24,150.8028680490185
25,150.77728317677347
26,150.75313338628996
27,150.7302999665847
28,150.7086828625912
29,150.68818613306928
30,150.66873095364943
31,150.65024242604835
32,150.6326536687007
33,150.61590751700493
34,150.59994905432083
35,150.584728898921
36,150.57020296689595
37,150.55633322169984
38,150.54307970062467
39,150.530407996373
40,150.51828942797346
41,150.50669338371728
42,150.49559426576744
43,150.48496492238866
44,150.4747826529056
45,150.46502966101696
46,150.45567967995117
47,150.44671967853782
48,150.43813222313608
49,150.42989568314817
50,150.42200005938167
51,150.4144258428015
52,150.40716268174063
53,150.4001961183842
54,150.39351606123012
55,150.38710992749654
56,150.38096411546272
57,150.375072249422
58,150.3694234480882
59,150.3640067189726
60,150.35881064295893
61,150.3538327340808
62,150.3490631889881
63,150.34448947964475
64,150.34010757588018
65,150.33591060900386
66,150.33189023350945
67,150.3280424182494
68,150.3243602752458
69,150.32083260481124
70,150.3174582185178
71,150.31423305187795
72,150.31114876110652
73,150.30819961838415
74,150.30538180731378
75,150.3026895679951
76,150.3001187455684
77,150.2976669073385
78,150.29532693507448
79,150.29309593209618
80,150.29096668291055
81,150.28893857901443
82,150.28701118214278
83,150.28517173687115
84,150.28342337486794
85,150.28176190496563
86,150.28018124794085
87,150.27868214068693
88,150.27725848698063
89,150.2759060537704
90,150.27462488495044
91,150.27341385200947
92,150.27226444582413
93,150.27117591640973
94,150.27014908114452
95,150.2691797015539
96,150.26826468370913
97,150.26739976953095
98,150.26658812441093
99,150.26582348984374
100,150.2651015913551
101,150.26442760913906
102,150.26379324382813
103,150.26319623901296
104,150.26263976925483
105,150.262120692611
106,150.26163269154938
107,150.26117985932217
108,150.2607581154705
109,150.26036205573584
110,150.25999802804463
111,150.25965858426503
112,150.25934595465927
113,150.25905680600215
114,150.2587890792475
115,150.2585427760485
116,150.25831679050563
117,150.2581079458727
118,150.25791942510205
119,150.25774376125545
120,150.257585242865
121,150.25744276691265
122,150.25731315123707
123,150.2571952934719
124,150.25709140027016
125,150.25699497862377
126,150.25691141976236
127,150.25683214765073
128,150.25676573883882
129,150.2567068045764
130,150.25665644632176
131,150.25661037591018
132,150.25656859339688
133,150.2565353871488
134,150.25650646894604
135,150.25648073896505
136,150.25646039710108
137,150.25644324370685
138,150.25642609031263
139,150.25641432486094
140,150.25640464856983
141,150.25639717139316
142,150.25638859465926
143,150.25638430629232
144,150.25638001792538
145,150.25637682899634
146,150.2563757295584
147,150.256372540611
148,150.25637144119148
149,150.25637144119148
150,150.25637144119148
151,150.25637144119148
152,150.25637144119148
153,150.25637144119148
154,150.256372540611
155,150.2563757295584
156,150.25637682899634
157,150.25638001792538
158,150.25638430629232
159,150.25638859465926
160,150.25639717139316
161,150.25640464856983
162,150.25641432486094
163,150.25642609031263
164,150.25644324370685
165,150.25646039710108
166,150.25648073896505
167,150.25650646894604
168,150.2565353871488
169,150.25656859339688
170,150.25661037591018
171,150.25665644632176
172,150.2567068045764
173,150.25676573883882
174,150.25683214765073
175,150.25691141976236
176,150.25699497862377
177,150.25708821461038
178,150.2571952934719
179,150.25731315123707
180,150.25744276691265
181,150.257585242865
182,150.25774376125545
183,150.25791942510205
184,150.2581079458727
185,150.25831679050563
186,150.2585427760485
187,150.2587890792475
188,150.25905680600215
189,150.25934595465927
190,150.25965858426503
191,150.25999802804463
192,150.26036205573584
193,150.26075494667535
194,150.26117985932217
195,150.26163269154938
196,150.262120692611
197,150.26263976925483
198,150.26319623901296
199,150.26379324382813
200,150.26442760913906
201,150.2651015913551
202,150.26582348984374
203,150.26658812441093
204,150.26739976953095
205,150.26826468370913
206,150.2691797015539
207,150.27015220687116
208,150.27117591640973
209,150.27226561161922
210,150.27341385200947
211,150.27462488495044
212,150.2759060537704
213,150.27725848698063
214,150.27868214068693
215,150.28018124794085
216,150.28176190496563
217,150.28342337486794
218,150.28517173687115
219,150.28701118214278
220,150.28893857901443
221,150.29096668291055
222,150.29309593209618
223,150.29532693507448
224,150.2976669073385
225,150.3001187455684
226,150.3026895679951
227,150.30538180731378
228,150.30819961838415
229,150.31114876110652
230,150.31423305187795
231,150.3174582185178
232,150.32083260481124
233,150.3243602752458
234,150.3280424182494
235,150.3318916477401
236,150.33591060900386
237,150.34010757588018
238,150.34448947964475
239,150.3490631889881
240,150.3538327340808
241,150.35881064295893
242,150.3640067189726
243,150.3694234480882
244,150.375072249422
245,150.38096411546272
246,150.38710992749654
247,150.39351606123012
248,150.4001961183842
249,150.40716268174063
250,150.4144258428015
251,150.42200005938167
252,150.42989568314817
253,150.43812984105853
254,150.44671967853782
255,150.45567967995117
256,150.46502966101696
257,150.4747826529056
258,150.48496492238866
259,150.49559426576744
260,150.50669338371728
261,150.51828942797346
262,150.530407996373
263,150.54307970062467
264,150.55633322169984
265,150.57020296689595
266,150.584728898921
267,150.59994905432083
268,150.61590751700493
269,150.6326536687007
270,150.65024242604835
271,150.66873095364943
272,150.68818613306928
273,150.7086828625912
274,150.7302999665847
275,150.75313338628996
276,150.77728317677347
277,150.8028680490185
278,150.83001715860442
279,150.8588854039334
280,150.88964682439106
281,150.92249778176037
282,150.95766999385816
283,150.9954269648926
284,151.03561078986138
285,151.07772339434626
286,151.12192748158236
287,151.16843031979946
288,151.21748091043534
289,151.26938633702352
290,151.3245487040857
291,151.38349359588298
292,151.446927564187
293,151.51580847990485
294,151.59144913341567
295,151.67566167245448
296,151.7708914341553
297,151.88050250947364
298,152.0091835957964
299,152.15350388345254
300,152.31226311126477
301,152.48057421767848
