x,interface_y
0,137.7775096657435
1,138.60475212322567
2,139.41570226758338
3,140.17463331552585
4,140.87160723719654
5,141.52601367061519
6,142.13348736231998
7,142.68162398331697
8,143.2074768325523
9,143.6784940424432
10,144.13618227437368
11,144.5492234617954
12,144.94121236300487
13,145.31736800658948
14,145.6549496945742
15,145.9845956949558
16,146.29759624379682
17,146.57920946979212
18,146.8491497285413
19,147.11729345586286
20,147.36004527991818
21,147.58351233596258
22,147.79805090049985
23,148.01149030420828
24,148.21289700370428
25,148.39585922397129
26,148.5668980296139
27,148.73093664425917
28,148.89177674755715
29,149.05142251438548
30,149.19976995869712
31,149.336399547805
32,149.46433408674326
33,149.58592150207124
34,149.7030066292971
35,149.81705025016316
36,149.92920490850682
37,150.03980466148724
38,150.14346728620964
39,150.2398824727323
40,150.33031801999178
41,150.41579048227405
42,150.4971285255797
43,150.57500616932018
44,150.64997374835127
45,150.72248637514483
46,150.79290255381864
47,150.8615247794092
48,150.92859155797836
49,150.99429619701942
50,151.05756290841381
51,151.1169940296681
52,151.17299770174753
53,151.22592458553063
54,151.27608140312375
55,151.3237309335872
56,151.36909175260803
57,151.41235935489078
58,151.4537047249773
59,151.49326894130516
60,151.53118082589114
61,151.56755002015657
62,151.60247009040853
63,151.63603055384158
64,151.66830399781688
65,151.69935210352668
66,151.7292402221232
67,151.75801690392606
68,151.785725983709
69,151.81241515274667
70,151.83811919840375
71,151.8628717417513
72,151.88670329382376
73,151.90964829626384
74,151.93173361949914
75,151.9529778350561
76,151.97341205337963
77,151.99305750007778
78,152.0118853041501
79,152.0297427723912
80,152.046664282908
81,152.06269976138694
82,152.07789664137155
83,152.09229960347886
84,152.10594315245478
85,152.11886735642315
86,152.1311118370903
87,152.14270245353418
88,152.15367514242044
89,152.16405711386784
90,152.17387896503195
91,152.1831617647059
92,152.1919387869728
93,152.20022616622353
94,152.20805160756174
95,152.21543452691262
96,152.22239729300392
97,152.228955157105
98,152.23513303211772
99,152.24094330543574
100,152.2464049396923
101,152.25153748106314
102,152.2563528422642
103,152.26086919237827
104,152.2650991753956
105,152.26905643240278
106,152.2727576415567
107,152.27621078229893
108,152.2794303960006
109,152.2824273959238
110,152.28521926616102
111,152.28780938450288
112,152.2902133336754
113,152.29243746339296
114,152.29449656970655
115,152.296394594456
116,152.29814500655937
117,152.29975475116217
118,152.3012312240469
119,152.30258605223364
120,152.3038235821737
121,152.30495075721984
122,152.30597655499326
123,152.30690955363968
124,152.30775110055978
125,152.30851404490784
126,152.30919842032233
127,152.30981147219043
128,152.31036175644408
129,152.31085223003893
130,152.31128688696037
131,152.31167029495882
132,152.31200805887073
133,152.3123073902391
134,152.31256669199183
135,152.31279183917368
136,152.31298710167567
137,152.3131538175905
138,152.31329625819998
139,152.3134202866386
140,152.31352138043474
141,152.31360833102153
142,152.31367954725872
143,152.3137379591732
144,152.3137878348157
145,152.313824906427
146,152.31385478150648
147,152.31387612084896
148,152.3138918526738
149,152.31390465622465
150,152.31390892407495
151,152.31390892407495
152,152.31390465622465
153,152.3138918526738
154,152.31387612084896
155,152.31385478150648
156,152.313824906427
157,152.3137878348157
158,152.3137379591732
159,152.31367954725872
160,152.31360833102153
161,152.31352138043474
162,152.3134202866386
163,152.31329625819998
164,152.3131538175905
165,152.31298710167567
166,152.31279183917368
167,152.31256669199183
168,152.3123073902391
169,152.31200805887073
170,152.31167029495882
171,152.31128688696037
172,152.31085223003893
173,152.31036175644408
174,152.30981147219043
175,152.30919842032233
176,152.30851404490784
177,152.30775110055978
178,152.30690955363968
179,152.30597655499326
180,152.30495075721984
181,152.3038235821737
182,152.30258605223364
183,152.3012312240469
184,152.29975475116217
185,152.2981462805962
186,152.296394594456
187,152.29449656970655
188,152.2924404884055
189,152.2902133336754
190,152.287810615457
191,152.28521926616102
192,152.28243046640992
193,152.2794303960006
194,152.27621078229893
195,152.2727576415567
196,152.26905643240278
197,152.2650991753956
198,152.26086919237827
199,152.2563528422642
200,152.25153748106314
201,152.2464081755335
202,152.24094330543574
203,152.23513404295565
204,152.228955157105
